"","recid","province","department","dcode","year","month","dip","pres","total","ucr","pj","soc","con","enp","urb","lit","pop"
"3428",10247,"Buenos Aires","San Andres de Giles",1104,1987,NA,1,0,10848,5073,4318,NA,NA,2.60445880889893,0.616236686706543,0.949279102412137,17593.2727272728
"3429",10687,"Buenos Aires","San Andres de Giles",1104,1989,NA,1,0,10931,3941,4662,NA,NA,3.17474985122681,0.620470404624939,0.952194557948546,17947.6363636364
"3430",2247,"Buenos Aires","San Andres de Giles",1104,1989,NA,0,1,10976,4321,4746,NA,NA,3.02829098701477,0.620470404624939,0.952194557948546,17947.6363636364
"3431",11304,"Buenos Aires","San Andres de Giles",1104,1991,NA,1,0,10610,3077,4516,NA,15,3.52277064323425,0.624704122543335,0.955110013484955,18302
"3432",11832,"Buenos Aires","San Andres de Giles",1104,1993,NA,1,0,10629,3557,4331,NA,NA,3.38187193870544,0.628937840461731,0.958940005302429,18807.4
"3433",12369,"Buenos Aires","San Andres de Giles",1104,1995,NA,1,0,11070,3015,5162,NA,NA,3.15366101264954,0.633171558380127,0.962769997119904,19312.8
"3434",2870,"Buenos Aires","San Andres de Giles",1104,1995,NA,0,1,11099,2650,5266,NA,NA,3.04823350906372,0.633171558380127,0.962769997119904,19312.8
"3435",12910,"Buenos Aires","San Andres de Giles",1104,1997,NA,1,0,11009,4889,4765,NA,NA,2.57663249969482,0.637405276298523,0.966599988937378,19818.2
"3436",13433,"Buenos Aires","San Andres de Giles",1104,1999,NA,1,0,12013,5150,3770,NA,NA,3.33541107177734,0.641638994216919,0.970429980754852,20323.6
"3437",3406,"Buenos Aires","San Andres de Giles",1104,1999,NA,0,1,12047,5567,4063,NA,NA,2.94834017753601,0.641638994216919,0.970429980754852,20323.6
"3438",13975,"Buenos Aires","San Andres de Giles",1104,2001,NA,1,0,6404,2050,2277,NA,NA,4.0766167640686,0.645872712135315,0.974259972572327,20829
"3439",17283,"Buenos Aires","San Andres de Giles",1104,2003,NA,1,0,11319,2295,4226,NA,82,3.89439868927002,0.650106430053711,0.978089964389801,21343.7484304277
"3440",4225,"Buenos Aires","San Andres de Giles",1104,2003,NA,0,1,11554,180,5991,69,NA,6.34880495071411,0.650106430053711,0.978089964389801,21343.7484304277
"3441",6030,"Buenos Aires","San Antonio de Areco",1105,1914,NA,1,0,0,NA,NA,NA,NA,NA,0.477239191532135,0.589833861397157,10852
"3442",6211,"Buenos Aires","San Antonio de Areco",1105,1916,NA,1,0,1278,707,NA,19,552,2.02914094924927,0.483143465085463,0.605989992618561,10972.5454545455
"3443",6523,"Buenos Aires","San Antonio de Areco",1105,1918,NA,1,0,1240,789,NA,84,367,2.01186490058899,0.48904773863879,0.622146123839963,11093.0909090909
"3444",6782,"Buenos Aires","San Antonio de Areco",1105,1920,NA,1,0,1069,618,NA,84,367,2.18221998214722,0.494952012192119,0.638302255061365,11213.6363636364
"3445",120,"Buenos Aires","San Antonio de Areco",1105,1922,NA,0,1,1462,982,NA,73,407,1.88270974159241,0.500856285745447,0.654458386282768,11334.1818181818
"3446",7060,"Buenos Aires","San Antonio de Areco",1105,1926,NA,1,0,1321,829,NA,206,284,2.153475522995,0.512664832852103,0.686770648725572,11575.2727272727
"3447",456,"Buenos Aires","San Antonio de Areco",1105,1928,NA,0,1,2140,1477,NA,17,578,1.89707207679749,0.518569106405431,0.702926779946974,11695.8181818182
"3448",7432,"Buenos Aires","San Antonio de Areco",1105,1930,NA,1,0,2416,1233,NA,10,1173,2.01533675193787,0.524473379958759,0.719082911168377,11816.3636363636
"3449",913,"Buenos Aires","San Antonio de Areco",1105,1946,NA,0,1,3189,1316,1812,NA,61,2.02627635002136,0.571707568385384,0.848331960939593,12780.7272727273
"3450",14996,"Buenos Aires","San Antonio de Areco",1105,1948,3,1,0,2740,1208,1397,34,63,2.19694042205811,0.58328902721405,0.858921843496236,12889.0769230769
"3451",15293,"Buenos Aires","San Antonio de Areco",1105,1948,12,1,0,2974,1392,1507,NA,NA,2.09956169128418,0.58328902721405,0.858921843496236,12889.0769230769
"3452",7895,"Buenos Aires","San Antonio de Areco",1105,1954,NA,1,0,7219,3169,3664,9,252,2.2135124206543,0.635064959526062,0.873992745171894,13177.5384615385
"3453",14519,"Buenos Aires","San Antonio de Areco",1105,1957,NA,1,0,7168,4402,1791,240,362,3.80512475967407,0.660952925682068,0.881528196009723,13321.7692307692
"3454",1365,"Buenos Aires","San Antonio de Areco",1105,1958,NA,0,1,7552,6367,15,84,85,2.75320625305176,0.66958224773407,0.884040012955666,13369.8461538462
"3455",15595,"Buenos Aires","San Antonio de Areco",1105,1960,NA,1,0,7637,3892,1604,NA,100,3.86587882041931,0.686840891838074,0.889063646847552,13466
"3456",8329,"Buenos Aires","San Antonio de Areco",1105,1962,NA,1,0,8071,4982,2026,NA,22,3.782066822052,0.700830137729644,0.894087280739438,13623.8
"3457",5541,"Buenos Aires","San Antonio de Areco",1105,1963,NA,0,1,8030,5102,1526,NA,257,3.79256892204285,0.707824760675431,0.896599097685381,13702.7
"3458",15993,"Buenos Aires","San Antonio de Areco",1105,1963,NA,1,0,7884,5113,1399,NA,228,3.71562504768372,0.707824760675431,0.896599097685381,13702.7
"3459",8763,"Buenos Aires","San Antonio de Areco",1105,1965,NA,1,0,8206,3940,3185,NA,76,3.24265933036804,0.721814006567001,0.901622731577267,13860.5
"3460",4488,"Buenos Aires","San Antonio de Areco",1105,1973,3,0,1,9487,2999,4298,NA,NA,3.0888409614563,0.767057049274444,0.92171726714481,14889.5
"3461",16465,"Buenos Aires","San Antonio de Areco",1105,1973,3,1,0,9475,3022,4273,NA,NA,3.14363932609558,0.767057049274444,0.92171726714481,14889.5
"3462",5024,"Buenos Aires","San Antonio de Areco",1105,1973,9,0,1,9246,2945,4473,NA,NA,2.83623957633972,0.767057049274444,0.92171726714481,14889.5
"3463",9197,"Buenos Aires","San Antonio de Areco",1105,1983,NA,1,0,10826,5646,4040,NA,NA,2.41757035255432,0.801290142536165,0.94683543660424,17045.8181818182
"3464",1811,"Buenos Aires","San Antonio de Areco",1105,1983,NA,0,1,10843,5946,4124,NA,NA,2.23938894271851,0.801290142536165,0.94683543660424,17045.8181818182
"3465",9722,"Buenos Aires","San Antonio de Areco",1105,1985,NA,1,0,10821,5305,727,NA,44,3.13059544563293,0.80813676118851,0.951859070496126,17496.3636363636
"3466",10248,"Buenos Aires","San Antonio de Areco",1105,1987,NA,1,0,11327,5373,4122,NA,NA,2.72681760787964,0.814983379840855,0.956882704388012,17946.9090909091
"3467",2249,"Buenos Aires","San Antonio de Areco",1105,1989,NA,0,1,11506,4183,5492,NA,NA,3.04040360450745,0.821829998493199,0.961906338279897,18397.4545454546
"3468",10689,"Buenos Aires","San Antonio de Areco",1105,1989,NA,1,0,11491,3789,5323,NA,NA,3.13149237632751,0.821829998493199,0.961906338279897,18397.4545454546
"3469",11305,"Buenos Aires","San Antonio de Areco",1105,1991,NA,1,0,11316,3284,4754,NA,25,3.56487083435059,0.828676617145544,0.966929972171783,18848
"3470",11833,"Buenos Aires","San Antonio de Areco",1105,1993,NA,1,0,11559,3835,4821,NA,NA,3.36147809028625,0.835523235797889,0.96950798034668,19345
"3471",12370,"Buenos Aires","San Antonio de Areco",1105,1995,NA,1,0,12103,3159,5985,NA,NA,2.96539235115051,0.842369854450234,0.972085988521576,19842
"3472",2871,"Buenos Aires","San Antonio de Areco",1105,1995,NA,0,1,12120,2616,6135,NA,NA,2.8507936000824,0.842369854450234,0.972085988521576,19842
"3473",12903,"Buenos Aires","San Antonio de Areco",1105,1997,NA,1,0,12215,5288,5469,NA,NA,2.55436682701111,0.849216473102579,0.974663996696472,20339
"3474",3407,"Buenos Aires","San Antonio de Areco",1105,1999,NA,0,1,13130,6471,4468,NA,NA,2.72547721862793,0.856063091754923,0.977242004871368,20836
"3475",13434,"Buenos Aires","San Antonio de Areco",1105,1999,NA,1,0,13116,6198,4361,NA,NA,2.91825771331787,0.856063091754923,0.977242004871368,20836
"3476",13976,"Buenos Aires","San Antonio de Areco",1105,2001,NA,1,0,8220,1962,3293,NA,NA,4.07827472686768,0.862909710407268,0.979820013046265,21333
"3477",17284,"Buenos Aires","San Antonio de Areco",1105,2003,NA,1,0,12347,2718,4655,NA,87,4.02806854248047,0.869756329059613,0.982398021221162,21838.820913771
"3478",4226,"Buenos Aires","San Antonio de Areco",1105,2003,NA,0,1,12761,238,6159,127,NA,6.92563390731812,0.869756329059613,0.982398021221162,21838.820913771
"3479",6031,"Buenos Aires","San Cayetano",1106,1914,NA,1,0,0,NA,NA,NA,NA,NA,0.0886738061905561,0.869764280319221,NA
"3480",6212,"Buenos Aires","San Cayetano",1106,1916,NA,1,0,0,NA,NA,NA,NA,NA,0.108055198192659,0.872480273246772,NA
"3481",6524,"Buenos Aires","San Cayetano",1106,1918,NA,1,0,0,NA,NA,NA,NA,NA,0.127436590194762,0.875196266174323,NA
"3482",6783,"Buenos Aires","San Cayetano",1106,1920,NA,1,0,0,NA,NA,NA,NA,NA,0.146817982196865,0.877912259101874,NA
"3483",121,"Buenos Aires","San Cayetano",1106,1922,NA,0,1,0,NA,NA,NA,NA,NA,0.166199374198968,0.880628252029425,NA
"3484",7061,"Buenos Aires","San Cayetano",1106,1926,NA,1,0,0,NA,NA,NA,NA,NA,0.204962158203173,0.886060237884527,NA
"3485",457,"Buenos Aires","San Cayetano",1106,1928,NA,0,1,0,NA,NA,NA,NA,NA,0.224343550205276,0.888776230812078,NA
"3486",7433,"Buenos Aires","San Cayetano",1106,1930,NA,1,0,0,NA,NA,NA,NA,NA,0.243724942207379,0.891492223739629,NA
"3487",914,"Buenos Aires","San Cayetano",1106,1946,NA,0,1,0,NA,NA,NA,NA,NA,0.398776078224202,0.913220167160038,12530.2912544887
"3488",7896,"Buenos Aires","San Cayetano",1106,1954,NA,1,0,0,NA,NA,NA,NA,NA,0.476301646232614,0.924084138870243,11465.6720913193
"3489",1366,"Buenos Aires","San Cayetano",1106,1958,NA,0,1,0,NA,NA,NA,NA,NA,0.515064430236819,0.929516124725345,10967.7790488597
"3490",15596,"Buenos Aires","San Cayetano",1106,1960,NA,1,0,4537,2151,419,NA,40,3.46981382369995,0.534445822238922,0.932232117652896,10727
"3491",8330,"Buenos Aires","San Cayetano",1106,1962,NA,1,0,5075,2414,1199,NA,45,4.32563209533691,0.553827214241029,0.934948110580447,10490.2
"3492",5542,"Buenos Aires","San Cayetano",1106,1963,NA,0,1,4908,2168,1100,NA,158,5.64830160140991,0.56351791024208,0.936306107044222,10371.8
"3493",15994,"Buenos Aires","San Cayetano",1106,1963,NA,1,0,4459,2141,1090,NA,149,4.769775390625,0.56351791024208,0.936306107044222,10371.8
"3494",8764,"Buenos Aires","San Cayetano",1106,1965,NA,1,0,4923,2077,1418,NA,47,5.54449558258057,0.582899302244186,0.939022099971774,10135
"3495",16466,"Buenos Aires","San Cayetano",1106,1973,3,1,0,5472,1010,2684,NA,NA,3.21675324440002,0.644349658489228,0.949886071681978,9339.60000000001
"3496",4489,"Buenos Aires","San Cayetano",1106,1973,3,0,1,5487,1040,2702,NA,NA,3.18899607658386,0.644349658489228,0.949886071681978,9339.60000000001
"3497",5029,"Buenos Aires","San Cayetano",1106,1973,9,0,1,5263,1479,2848,NA,NA,2.60395836830139,0.644349658489228,0.949886071681978,9339.60000000001
"3498",9198,"Buenos Aires","San Cayetano",1106,1983,NA,1,0,5386,2600,1816,NA,NA,2.81864428520203,0.687672579288479,0.963466036319733,8816.45454545454
"3499",1812,"Buenos Aires","San Cayetano",1106,1983,NA,0,1,5405,2656,1972,NA,NA,2.62489676475525,0.687672579288479,0.963466036319733,8816.45454545454
"3500",9723,"Buenos Aires","San Cayetano",1106,1985,NA,1,0,5189,2386,223,NA,4,3.14710187911987,0.696337163448328,0.966182029247284,8784.0909090909
"3501",10249,"Buenos Aires","San Cayetano",1106,1987,NA,1,0,5190,1933,2202,NA,NA,3.02970337867737,0.705001747608177,0.968898022174836,8751.72727272727
"3502",10785,"Buenos Aires","San Cayetano",1106,1989,NA,1,0,5173,1777,2255,NA,NA,3.23418116569519,0.713666331768026,0.971614015102387,8719.36363636363
"3503",2345,"Buenos Aires","San Cayetano",1106,1989,NA,0,1,5194,1966,2342,NA,NA,3.02691149711609,0.713666331768026,0.971614015102387,8719.36363636363
"3504",11306,"Buenos Aires","San Cayetano",1106,1991,NA,1,0,5101,1410,2925,NA,5,2.44097399711609,0.722330915927875,0.974330008029938,8687
"3505",11834,"Buenos Aires","San Cayetano",1106,1993,NA,1,0,5110,1572,2516,NA,NA,2.88456988334656,0.730995500087724,0.977046000957489,8573.39999999999
"3506",2872,"Buenos Aires","San Cayetano",1106,1995,NA,0,1,5304,990,2662,NA,NA,2.84480381011963,0.739660084247573,0.97976199388504,8459.79999999999
"3507",12371,"Buenos Aires","San Cayetano",1106,1995,NA,1,0,5289,1163,2658,NA,NA,2.97155857086182,0.739660084247573,0.97976199388504,8459.79999999999
"3508",12904,"Buenos Aires","San Cayetano",1106,1997,NA,1,0,5112,2296,2490,NA,NA,2.27177405357361,0.748324668407422,0.982477986812591,8346.2
"3509",13435,"Buenos Aires","San Cayetano",1106,1999,NA,1,0,5344,2584,1877,NA,NA,2.7406153678894,0.756989252567271,0.985193979740143,8232.59999999999
"3510",3408,"Buenos Aires","San Cayetano",1106,1999,NA,0,1,5348,2731,1826,NA,NA,2.60586500167847,0.756989252567271,0.985193979740143,8232.59999999999
"3511",13977,"Buenos Aires","San Cayetano",1106,2001,NA,1,0,3071,1131,1338,NA,NA,2.99646687507629,0.76565383672712,0.987909972667694,8119
"3512",4290,"Buenos Aires","San Cayetano",1106,2003,NA,0,1,4973,56,2636,47,NA,5.52030086517334,0.774318420886969,0.990625965595246,8006.58108395981
"3513",17347,"Buenos Aires","San Cayetano",1106,2003,NA,1,0,4870,1067,2186,NA,20,3.38705658912659,0.774318420886969,0.990625965595246,8006.58108395981
"3514",6032,"Buenos Aires","San Fernando",1107,1914,NA,1,0,1368,730,NA,0,638,1.99099516868591,0.69821572303772,0.828255503408371,24660
"3515",6213,"Buenos Aires","San Fernando",1107,1916,NA,1,0,2033,1134,NA,93,806,2.1258111000061,0.716505679217253,0.834460020065308,25872.4848484849
"3516",6525,"Buenos Aires","San Fernando",1107,1918,NA,1,0,2199,1553,NA,71,575,1.76001632213593,0.734795635396786,0.840664536722245,27084.9696969697
"3517",6784,"Buenos Aires","San Fernando",1107,1920,NA,1,0,2099,1008,NA,190,901,2.36367154121399,0.753085591576315,0.846869053379182,28297.4545454546
"3518",122,"Buenos Aires","San Fernando",1107,1922,NA,0,1,2486,1407,NA,211,868,2.225017786026,0.771375547755849,0.853073570036119,29509.9393939395
"3519",7062,"Buenos Aires","San Fernando",1107,1926,NA,1,0,1698,851,NA,203,565,2.64301705360413,0.807955460114915,0.865482603349993,31934.9090909092
"3520",458,"Buenos Aires","San Fernando",1107,1928,NA,0,1,4441,2405,NA,364,1317,2.74178695678711,0.826245416294444,0.87168712000693,33147.393939394
"3521",7434,"Buenos Aires","San Fernando",1107,1930,NA,1,0,4475,1972,NA,462,2039,2.42448210716248,0.844535372473977,0.877891636663867,34359.8787878789
"3522",915,"Buenos Aires","San Fernando",1107,1946,NA,0,1,10308,3780,6201,NA,327,2.01058530807495,0.990855021910235,0.927527769919364,44059.7575757576
"3523",14997,"Buenos Aires","San Fernando",1107,1948,3,1,0,9690,2338,6049,537,281,2.20715808868408,1,0.931637982075864,48330.307692308
"3524",15294,"Buenos Aires","San Fernando",1107,1948,12,1,0,10913,3046,7093,NA,NA,1.98798286914825,1,0.931637982075864,48330.307692308
"3525",7897,"Buenos Aires","San Fernando",1107,1954,NA,1,0,34245,11099,21522,197,334,1.9973156452179,1,0.937685705044053,70316.153846154
"3526",14520,"Buenos Aires","San Fernando",1107,1957,NA,1,0,40226,20450,9794,2448,1847,5.17807769775391,1,0.940709566528147,81309.076923077
"3527",1367,"Buenos Aires","San Fernando",1107,1958,NA,0,1,42990,31942,287,1755,781,3.31776905059814,1,0.941717520356178,84973.384615385
"3528",15597,"Buenos Aires","San Fernando",1107,1960,NA,1,0,42551,18381,12461,NA,3448,5.59282779693604,1,0.943733428012241,92302
"3529",8331,"Buenos Aires","San Fernando",1107,1962,NA,1,0,44848,19185,16837,NA,1009,4.18588495254517,0.989450919628142,0.945749335668304,97790.6000000006
"3530",15995,"Buenos Aires","San Fernando",1107,1963,NA,1,0,47001,21819,7533,NA,4764,6.18581008911133,0.984176379442214,0.946757289496335,100534.9
"3531",5543,"Buenos Aires","San Fernando",1107,1963,NA,0,1,48041,22099,8339,NA,5073,6.27439022064209,0.984176379442214,0.946757289496335,100534.9
"3532",8765,"Buenos Aires","San Fernando",1107,1965,NA,1,0,48614,18430,20453,NA,1926,3.85843801498413,0.973627299070358,0.948773197152398,106023.5
"3533",4490,"Buenos Aires","San Fernando",1107,1973,3,0,1,63183,11944,33497,NA,NA,2.92994403839111,0.950233960151672,0.956836827776649,123908.7
"3534",16467,"Buenos Aires","San Fernando",1107,1973,3,1,0,63040,11638,33184,NA,NA,3.06663775444031,0.950233960151672,0.956836827776649,123908.7
"3535",5030,"Buenos Aires","San Fernando",1107,1973,9,0,1,62891,13569,34593,NA,NA,2.69631385803223,0.950233960151672,0.956836827776649,123908.7
"3536",1813,"Buenos Aires","San Fernando",1107,1983,NA,0,1,78797,39817,31942,NA,NA,2.37375259399414,0.960165166854859,0.966916366056962,136661.909090909
"3537",9199,"Buenos Aires","San Fernando",1107,1983,NA,1,0,78540,37349,29275,NA,NA,2.70526027679443,0.960165166854859,0.966916366056962,136661.909090909
"3538",9724,"Buenos Aires","San Fernando",1107,1985,NA,1,0,77206,32137,9891,NA,525,3.95039653778076,0.962151408195496,0.968932273713025,138687.181818182
"3539",10250,"Buenos Aires","San Fernando",1107,1987,NA,1,0,78968,27946,36192,NA,NA,2.91661977767944,0.964137649536133,0.970948181369088,140712.454545455
"3540",2346,"Buenos Aires","San Fernando",1107,1989,NA,0,1,81976,26574,40558,NA,NA,3.04362344741821,0.96612389087677,0.972964089025151,142737.727272727
"3541",10786,"Buenos Aires","San Fernando",1107,1989,NA,1,0,81682,22708,39170,NA,NA,3.26353192329407,0.96612389087677,0.972964089025151,142737.727272727
"3542",11307,"Buenos Aires","San Fernando",1107,1991,NA,1,0,78148,14968,33986,NA,226,4.07567119598389,0.968110132217408,0.974979996681213,144763
"3543",11835,"Buenos Aires","San Fernando",1107,1993,NA,1,0,80934,18288,39582,NA,NA,3.2614860534668,0.970096373558045,0.976745998859406,146036.6
"3544",12372,"Buenos Aires","San Fernando",1107,1995,NA,1,0,84704,11626,43388,NA,NA,2.94540214538574,0.972082614898682,0.978512001037598,147310.2
"3545",2873,"Buenos Aires","San Fernando",1107,1995,NA,0,1,85003,8937,44867,NA,NA,2.68834805488586,0.972082614898682,0.978512001037598,147310.2
"3546",12911,"Buenos Aires","San Fernando",1107,1997,NA,1,0,85330,39921,33396,NA,NA,2.66334843635559,0.97406885623932,0.98027800321579,148583.8
"3547",3409,"Buenos Aires","San Fernando",1107,1999,NA,0,1,89470,37157,34922,NA,NA,2.94888997077942,0.976055097579957,0.982044005393982,149857.4
"3548",13436,"Buenos Aires","San Fernando",1107,1999,NA,1,0,89054,34870,33108,NA,NA,3.26511693000793,0.976055097579957,0.982044005393982,149857.4
"3549",13978,"Buenos Aires","San Fernando",1107,2001,NA,1,0,60964,6897,22574,NA,NA,5.02662372589111,0.978041338920594,0.983810007572174,151131
"3550",17267,"Buenos Aires","San Fernando",1107,2003,NA,1,0,79602,1889,27641,NA,3244,5.67316007614136,0.980027580261231,0.985576009750366,152412.695053562
"3551",4208,"Buenos Aires","San Fernando",1107,2003,NA,0,1,86980,636,45786,943,NA,6.72490930557251,0.980027580261231,0.985576009750366,152412.695053562
"3552",6033,"Buenos Aires","San Isidro",1108,1914,NA,1,0,259,NA,NA,NA,259,1,0.787397921085358,0.790450671026786,19092
"3553",6214,"Buenos Aires","San Isidro",1108,1916,NA,1,0,1654,885,NA,109,660,2.22288346290588,0.800282895565033,0.799130022525787,23394.6666666665
"3554",6526,"Buenos Aires","San Isidro",1108,1918,NA,1,0,1796,1148,NA,71,577,1.94798386096954,0.813167870044708,0.80780937402479,27697.333333333
"3555",6785,"Buenos Aires","San Isidro",1108,1920,NA,1,0,1558,792,NA,141,625,2.33901929855347,0.826052844524384,0.816488725523794,32000
"3556",123,"Buenos Aires","San Isidro",1108,1922,NA,0,1,1942,1104,NA,144,694,2.19113993644714,0.838937819004059,0.825168077022798,36302.6666666665
"3557",7063,"Buenos Aires","San Isidro",1108,1926,NA,1,0,1827,1057,NA,63,554,2.29957318305969,0.864707767963409,0.842526780020805,44908
"3558",459,"Buenos Aires","San Isidro",1108,1928,NA,0,1,4098,2191,NA,192,1254,2.86564445495605,0.877592742443085,0.85120613151981,49210.6666666665
"3559",7435,"Buenos Aires","San Isidro",1108,1930,NA,1,0,4301,1572,NA,293,2436,2.17857956886292,0.89047771692276,0.859885483018813,53513.333333333
"3560",916,"Buenos Aires","San Isidro",1108,1946,NA,0,1,14493,4586,9293,NA,614,1.94906270503998,0.993557512760162,0.929320295010843,87934.6666666665
"3561",14998,"Buenos Aires","San Isidro",1108,1948,3,1,0,15443,2948,9802,610,1332,2.22457003593445,1,0.934922471642494,97622.846153846
"3562",15295,"Buenos Aires","San Isidro",1108,1948,12,1,0,17689,4144,12264,NA,NA,1.85778248310089,1,0.934922471642494,97622.846153846
"3563",7898,"Buenos Aires","San Isidro",1108,1954,NA,1,0,57475,18310,36145,304,727,2.00875449180603,1,0.942497476935387,142843.923076924
